15,0
15,2
15,3
15,4
15,7
15,46
15,55
15,57
15,60
15,61
15,64
15,69
15,80
15,109
15,110
15,112
15,117
15,119
15,200
16,0
16,1
16,2
16,3
16,6
16,7
16,8
16,12
16,13
16,17
16,46
16,47
16,52
16,54
16,55
16,57
16,66
16,67
16,82
16,109
16,110
16,144
17,0
17,1
17,2
17,4
17,6
17,7
17,8
17,12
17,13
17,16
17,19
17,46
17,47
17,54
17,55
17,57
17,66
17,67
17,82
17,110
17,144
17,245
17,300
18,0
18,3
18,4
18,5
18,9
18,10
18,14
18,28
18,46
18,49
18,50
18,51
18,52
18,54
18,56
18,57
18,59
18,60
18,62
18,65
18,109
18,111
18,112
18,113
18,114
18,115
18,116
18,117
18,133
19,0
19,1
19,2
19,6
19,7
19,8
19,12
19,13
19,17
19,46
19,47
19,55
19,66
19,67
19,82
19,110
20,0
20,2
20,3
20,7
20,46
20,57
20,60
20,61
20,63
20,70
20,73
20,79
20,96
20,109
20,110
20,200
21,0
21,3
21,4
21,5
21,10
21,29
21,46
21,48
21,50
21,51
21,52
21,58
21,109
21,111
21,112
21,114
21,115
21,116
21,117
22,0
22,2
22,3
22,7
22,33
22,46
22,47
22,54
22,55
22,57
22,110
22,201
22,202
23,0
23,3
23,4
23,5
23,10
23,25
23,48
23,50
23,51
23,52
23,56
23,109
23,111
23,112
23,113
23,114
23,115
23,118
23,122
23,164
24,0
24,26
24,31
24,51
24,111
24,165
25,0
25,4
25,5
25,10
25,23
25,48
25,50
25,51
25,52
25,58
25,109
25,111
25,112
25,113
25,114
25,115
25,118
25,122
26,0
26,4
26,5
26,10
26,24
26,51
26,52
26,56
26,58
26,109
26,112
26,113
26,114
26,116
26,231
27,0
27,3
27,4
27,46
27,50
27,52
27,54
27,60
27,65
27,109
27,112
27,113
27,115
27,116
27,117
27,120
27,123
27,132
28,0
28,3
28,4
28,5
28,9
28,10
28,18
28,46
28,49
28,50
28,51
28,52
28,56
28,57
28,109
28,112
28,114
28,115
28,116
29,0
29,4
29,5
29,10
29,21
29,35
29,46
29,48
29,50
29,51
29,52
29,58
29,109
29,111
29,112
29,114
29,115
29,117
29,271
30,0
30,3
30,4
30,46
30,60
30,109
30,112
30,115
30,117
30,132
31,0
31,4
31,5
31,24
31,50
31,51
31,58
31,111
31,115
31,219
32,0
32,5
32,10
32,46
32,51
32,56
32,58
32,62
32,71
32,109
32,111
32,112
32,114
32,124
32,127
32,196
32,261
33,0
33,1
33,2
33,3
33,7
33,8
33,12
33,22
33,46
33,47
33,55
33,66
33,67
33,110
34,0
34,3
34,4
34,52
34,115
34,117
34,120
34,134
35,0
35,29
35,58
35,74
35,112
35,114
35,132
36,0
36,4
36,109
36,134
37,0
37,4
37,112
37,132
38,0
38,3
38,110
38,154
38,263
38,319
39,0
39,4
39,10
39,109
39,219
40,0
40,7
40,54
40,96
40,157
40,297
41,0
41,54
41,268
42,0
42,3
42,62
42,318
43,0
43,52
43,255
44,0
45,0
45,68
45,168
45,232
46,0
46,1
46,2
46,3
46,4
46,5
46,6
46,7
46,8
46,9
46,10
46,11
46,12
46,13
46,14
46,15
46,16
46,17
46,18
46,19
46,20
46,21
46,22
46,27
46,28
46,29
46,30
46,32
46,33
46,47
46,48
46,49
46,50
46,51
46,52
46,53
46,54
46,55
46,56
46,57
46,58
46,59
46,60
46,61
46,62
46,63
46,64
46,65
46,66
46,67
46,68
46,69
46,70
46,71
46,72
46,73
46,74
46,75
46,76
46,77
46,78
46,79
46,80
46,81
46,82
46,83
46,84
46,85
46,86
46,87
46,88
46,89
46,90
46,91
46,92
46,93
46,94
46,95
46,96
46,97
46,98
46,99
46,100
46,101
46,102
46,103
46,104
46,105
46,106
46,107
46,108
46,109
46,110
46,111
46,112
46,113
46,114
46,115
46,116
46,117
46,118
46,119
46,120
46,121
46,123
46,131
46,144
46,201
46,202
46,227
46,229
46,234
46,245
46,262
46,275
46,294
46,302
46,311
47,0
47,1
47,2
47,3
47,4
47,5
47,6
47,7
47,8
47,9
47,12
47,13
47,16
47,17
47,19
47,22
47,33
47,46
47,48
47,49
47,51
47,52
47,53
47,54
47,55
47,56
47,57
47,58
47,60
47,63
47,64
47,65
47,66
47,68
47,69
47,82
47,87
47,105
47,108
47,109
47,110
47,111
47,112
47,114
47,115
47,116
47,117
47,120
47,121
47,143
47,144
47,145
47,146
47,147
47,173
47,201
47,205
47,226
47,262
48,0
48,1
48,2
48,3
48,4
48,5
48,6
48,7
48,8
48,9
48,10
48,11
48,14
48,21
48,23
48,25
48,29
48,46
48,47
48,49
48,50
48,51
48,52
48,54
48,55
48,56
48,58
48,59
48,61
48,64
48,65
48,109
48,110
48,111
48,112
48,113
48,114
48,115
48,116
48,118
48,121
48,122
48,127
48,151
48,196
48,328
49,0
49,1
49,3
49,4
49,5
49,6
49,8
49,9
49,10
49,11
49,12
49,14
49,18
49,28
49,46
49,47
49,48
49,50
49,51
49,52
49,54
49,56
49,57
49,58
49,59
49,60
49,61
49,64
49,65
49,68
49,71
49,109
49,110
49,111
49,112
49,113
49,114
49,115
49,116
49,117
49,118
49,127
49,130
49,151
49,164
49,196
49,328
50,0
50,3
50,4
50,9
50,10
50,14
50,18
50,21
50,23
50,25
50,27
50,28
50,29
50,31
50,46
50,48
50,49
50,51
50,52
50,54
50,56
50,57
50,58
50,59
50,60
50,62
50,63
50,64
50,65
50,68
50,71
50,74
50,108
50,109
50,110
50,111
50,112
50,113
50,114
50,115
50,116
50,117
50,118
50,120
50,121
50,122
50,124
50,126
50,219
50,239
51,0
51,1
51,2
51,3
51,4
51,5
51,6
51,9
51,10
51,11
51,14
51,18
51,21
51,23
51,24
51,25
51,26
51,28
51,29
51,31
51,32
51,46
51,47
51,48
51,49
51,50
51,52
51,54
51,55
51,56
51,57
51,58
51,59
51,60
51,62
51,63
51,64
51,65
51,68
51,71
51,74
51,105
51,109
51,110
51,111
51,112
51,113
51,114
51,115
51,116
51,117
51,118
51,120
51,121
51,122
51,124
51,127
51,128
51,129
51,133
51,151
51,163
51,164
51,165
51,196
51,239
51,328
52,0
52,1
52,2
52,3
52,4
52,5
52,6
52,7
52,8
52,9
52,10
52,12
52,13
52,14
52,16
52,18
52,21
52,23
52,25
52,26
52,27
52,28
52,29
52,34
52,43
52,46
52,47
52,48
52,49
52,50
52,51
52,54
52,55
52,56
52,57
52,58
52,59
52,60
52,61
52,62
52,63
52,64
52,65
52,68
52,109
52,110
52,111
52,112
52,113
52,114
52,115
52,116
52,117
52,118
52,120
52,121
52,122
52,125
52,134
52,153
52,163
52,167
52,168
52,169
52,170
52,205
52,219
52,231
52,238
52,260
53,0
53,1
53,2
53,3
53,6
53,8
53,46
53,47
53,54
53,55
53,67
53,109
53,110
53,143
53,146
53,171
53,172
53,173
53,174
53,175
53,176
53,177
53,178
53,205
54,0
54,1
54,2
54,3
54,4
54,5
54,6
54,7
54,8
54,9
54,12
54,13
54,16
54,17
54,18
54,22
54,27
54,40
54,41
54,46
54,47
54,48
54,49
54,50
54,51
54,52
54,53
54,55
54,56
54,57
54,58
54,59
54,60
54,61
54,62
54,63
54,64
54,65
54,66
54,67
54,68
54,72
54,75
54,105
54,109
54,110
54,111
54,112
54,113
54,114
54,115
54,116
54,117
54,118
54,120
54,121
54,122
54,152
54,153
54,157
54,158
54,160
54,162
54,163
54,167
54,168
54,181
54,201
54,205
54,223
54,240
54,256
54,257
54,260
54,268
54,272
54,274
54,292
55,0
55,1
55,2
55,3
55,4
55,5
55,6
55,7
55,8
55,9
55,12
55,13
55,15
55,16
55,17
55,19
55,22
55,33
55,46
55,47
55,48
55,51
55,52
55,53
55,54
55,56
55,57
55,60
55,62
55,63
55,65
55,66
55,67
55,68
55,69
55,72
55,79
55,109
55,110
55,111
55,112
55,114
55,115
55,116
55,117
55,121
55,144
55,201
55,229
56,0
56,1
56,2
56,3
56,4
56,5
56,7
56,9
56,10
56,11
56,14
56,18
56,23
56,26
56,28
56,32
56,46
56,47
56,48
56,49
56,50
56,51
56,52
56,54
56,55
56,57
56,58
56,59
56,60
56,62
56,63
56,64
56,65
56,68
56,71
56,74
56,83
56,109
56,110
56,111
56,112
56,113
56,114
56,115
56,116
56,117
56,118
56,120
56,121
56,122
56,123
56,127
56,129
56,130
56,164
56,196
57,0
57,1
57,2
57,3
57,4
57,5
57,6
57,7
57,8
57,9
57,12
57,13
57,14
57,15
57,16
57,17
57,18
57,20
57,22
57,28
57,46
57,47
57,49
57,50
57,51
57,52
57,54
57,55
57,56
57,58
57,59
57,61
57,63
57,64
57,65
57,67
57,69
57,70
57,71
57,72
57,80
57,83
57,85
57,88
57,92
57,96
57,103
57,105
57,109
57,110
57,111
57,112
57,113
57,114
57,116
57,117
57,119
57,121
57,131
57,200
57,201
57,234
58,0
58,1
58,2
58,3
58,4
58,5
58,6
58,7
58,8
58,9
58,11
58,21
58,25
58,26
58,29
58,31
58,32
58,35
58,46
58,47
58,48
58,49
58,50
58,51
58,52
58,54
58,56
58,57
58,59
58,64
58,74
58,81
58,109
58,110
58,111
58,112
58,113
58,114
58,116
58,118
58,122
58,124
58,125
58,165
58,193
58,239
58,243
58,271
59,0
59,3
59,4
59,5
59,9
59,10
59,14
59,18
59,46
59,48
59,49
59,50
59,51
59,52
59,54
59,56
59,57
59,58
59,60
59,62
59,64
59,65
59,68
59,109
59,111
59,112
59,113
59,114
59,115
59,116
59,117
59,118
59,164
59,194
60,0
60,1
60,2
60,3
60,4
60,5
60,6
60,9
60,15
60,18
60,20
60,27
60,30
60,46
60,47
60,49
60,50
60,51
60,52
60,54
60,55
60,56
60,59
60,61
60,63
60,64
60,65
60,68
60,70
60,72
60,73
60,79
60,81
60,109
60,110
60,111
60,112
60,113
60,115
60,117
60,119
60,123
60,131
60,195
61,0
61,2
61,3
61,15
61,20
61,46
61,48
61,49
61,52
61,54
61,57
61,60
61,62
61,64
61,69
61,70
61,78
61,80
61,109
61,110
61,115
61,117
61,119
61,123
61,200
61,201
61,234
62,3
62,4
62,6
62,9
62,18
62,32
62,42
62,46
62,50
62,51
62,52
62,54
62,55
62,56
62,59
62,61
62,63
62,65
62,109
62,110
62,113
62,116
62,117
62,121
62,194
62,241
63,0
63,1
63,2
63,3
63,4
63,5
63,6
63,7
63,8
63,20
63,46
63,47
63,50
63,51
63,52
63,54
63,55
63,56
63,57
63,60
63,62
63,65
63,68
63,70
63,72
63,79
63,96
63,109
63,110
63,112
63,113
63,114
63,115
63,116
63,117
64,0
64,1
64,3
64,4
64,5
64,7
64,9
64,15
64,46
64,47
64,48
64,49
64,50
64,51
64,52
64,54
64,56
64,57
64,58
64,59
64,60
64,61
64,65
64,109
64,110
64,112
64,113
64,114
64,115
64,116
64,117
64,123
64,200
65,0
65,1
65,2
65,3
65,4
65,5
65,9
65,18
65,27
65,46
65,47
65,48
65,49
65,50
65,51
65,52
65,54
65,55
65,56
65,57
65,59
65,60
65,62
65,63
65,64
65,109
65,110
65,111
65,112
65,113
65,114
65,115
65,116
65,117
65,120
65,121
65,163
65,194
65,203
65,241
65,243
66,0
66,1
66,2
66,6
66,7
66,8
66,13
66,16
66,17
66,19
66,33
66,46
66,47
66,54
66,55
66,67
66,76
66,82
66,110
66,144
67,0
67,1
67,2
67,3
67,6
67,7
67,8
67,12
67,13
67,16
67,17
67,19
67,33
67,46
67,53
67,54
67,55
67,57
67,66
67,82
67,109
67,110
67,144
68,0
68,1
68,2
68,3
68,4
68,5
68,6
68,8
68,9
68,45
68,46
68,47
68,49
68,50
68,51
68,52
68,54
68,55
68,56
68,59
68,60
68,63
68,109
68,110
68,111
68,112
68,113
68,115
68,116
68,117
68,121
68,153
68,163
68,232
69,0
69,1
69,2
69,8
69,15
69,46
69,47
69,55
69,57
69,61
69,77
69,78
69,109
69,110
69,119
69,200
69,201
70,0
70,2
70,3
70,7
70,20
70,46
70,57
70,60
70,61
70,63
70,96
70,109
70,110
70,200
71,0
71,3
71,4
71,5
71,10
71,14
71,32
71,46
71,49
71,50
71,51
71,56
71,57
71,83
71,109
71,112
71,114
71,115
71,117
71,124
71,129
71,133
72,0
72,2
72,3
72,4
72,7
72,46
72,54
72,55
72,57
72,60
72,63
72,75
72,109
72,110
72,156
73,3
73,20
73,46
73,60
73,89
73,109
73,112
73,115
73,117
73,200
74,0
74,4
74,5
74,10
74,35
74,46
74,50
74,51
74,56
74,58
74,109
74,112
74,113
74,114
74,115
74,117
74,128
74,187
75,0
75,2
75,3
75,4
75,46
75,54
75,72
75,96
75,110
76,1
76,2
76,12
76,46
76,66
76,87
76,110
77,46
77,69
77,119
77,200
77,201
77,202
78,46
78,61
78,69
78,119
78,200
78,201
79,0
79,2
79,3
79,4
79,20
79,46
79,55
79,60
79,63
79,89
79,96
79,110
80,15
80,46
80,57
80,61
80,119
81,0
81,46
81,58
81,60
81,109
81,112
81,117
81,123
82,1
82,7
82,8
82,16
82,17
82,19
82,46
82,47
82,66
82,67
82,110
82,144
82,235
82,236
82,237
83,9
83,46
83,56
83,57
83,71
83,85
83,93
83,109
83,112
83,117
84,46
84,85
84,86
84,93
84,109
84,115
84,117
84,123
84,131
85,46
85,57
85,83
85,84
85,86
85,93
85,109
85,112
85,117
85,131
86,46
86,84
86,85
86,93
86,109
86,123
86,131
87,1
87,46
87,47
87,76
87,110
87,144
87,245
88,46
88,57
89,3
89,46
89,73
89,79
89,110
89,316
90,0
90,7
90,46
90,110
90,227
91,3
91,46
91,94
92,46
92,57
93,46
93,83
93,84
93,85
93,86
93,109
93,140
94,3
94,46
94,91
95,46
95,107
96,6
96,7
96,13
96,20
96,40
96,46
96,57
96,63
96,70
96,75
96,79
96,110
96,152
96,201
96,202
96,278
96,295
97,46
98,46
99,46
100,46
101,46
102,46
103,46
103,57
103,109
103,110
104,46
105,0
105,12
105,46
105,47
105,51
105,54
105,57
105,110
105,116
106,46
107,46
107,95
108,0
108,2
108,7
108,46
108,47
108,50
108,110
109,0
109,1
109,2
109,3
109,4
109,5
109,6
109,7
109,8
109,9
109,10
109,11
109,13
109,14
109,15
109,16
109,18
109,20
109,21
109,23
109,25
109,26
109,27
109,28
109,29
109,30
109,32
109,36
109,39
109,46
109,47
109,48
109,49
109,50
109,51
109,52
109,53
109,54
109,55
109,56
109,57
109,58
109,59
109,60
109,61
109,62
109,63
109,64
109,65
109,67
109,68
109,69
109,70
109,71
109,72
109,73
109,74
109,81
109,83
109,84
109,85
109,86
109,93
109,103
109,110
109,111
109,112
109,113
109,114
109,115
109,116
109,117
109,118
109,119
109,120
109,121
109,122
109,123
109,124
109,125
109,126
109,127
109,128
109,129
109,130
109,131
109,132
109,133
109,134
109,135
109,136
109,137
109,138
109,139
109,140
109,141
109,142
109,201
109,219
109,238
109,261
110,0
110,1
110,2
110,3
110,4
110,5
110,6
110,7
110,8
110,9
110,12
110,13
110,15
110,16
110,17
110,19
110,20
110,22
110,33
110,38
110,46
110,47
110,48
110,49
110,50
110,51
110,52
110,53
110,54
110,55
110,56
110,57
110,58
110,60
110,61
110,62
110,63
110,64
110,65
110,66
110,67
110,68
110,69
110,70
110,72
110,75
110,76
110,79
110,82
110,87
110,89
110,90
110,96
110,103
110,105
110,108
110,109
110,111
110,112
110,114
110,115
110,116
110,117
110,119
110,121
110,144
110,152
110,153
110,154
110,155
110,156
110,157
110,158
110,159
110,160
110,161
110,162
110,201
110,226
110,229
110,240
110,256
110,257
110,262
110,272
111,0
111,1
111,2
111,3
111,4
111,5
111,6
111,7
111,9
111,10
111,11
111,12
111,14
111,18
111,21
111,23
111,24
111,25
111,29
111,31
111,32
111,46
111,47
111,48
111,49
111,50
111,51
111,52
111,54
111,55
111,56
111,57
111,58
111,59
111,60
111,65
111,68
111,109
111,110
111,112
111,113
111,114
111,115
111,116
111,117
111,118
111,120
111,121
111,122
111,231
112,0
112,1
112,2
112,3
112,4
112,5
112,6
112,8
112,9
112,10
112,11
112,14
112,15
112,18
112,21
112,23
112,25
112,26
112,27
112,28
112,29
112,30
112,32
112,35
112,37
112,46
112,47
112,48
112,49
112,50
112,51
112,52
112,54
112,55
112,56
112,57
112,58
112,59
112,60
112,63
112,64
112,65
112,68
112,71
112,73
112,74
112,81
112,83
112,85
112,109
112,110
112,111
112,113
112,114
112,115
112,116
112,117
112,118
112,119
112,120
112,121
112,122
112,123
112,124
112,125
112,126
112,128
112,129
112,130
112,133
112,135
112,136
112,137
112,138
112,139
112,140
112,164
112,186
112,187
112,188
112,189
112,190
112,219
112,238
112,243
112,261
112,271
113,0
113,3
113,4
113,5
113,9
113,10
113,14
113,18
113,23
113,25
113,26
113,27
113,46
113,48
113,49
113,50
113,51
113,52
113,54
113,56
113,57
113,58
113,59
113,60
113,62
113,63
113,64
113,65
113,68
113,74
113,109
113,111
113,112
113,115
113,116
113,117
113,118
113,120
113,121
113,122
113,124
113,219
114,0
114,1
114,2
114,3
114,4
114,5
114,9
114,10
114,11
114,14
114,18
114,21
114,23
114,25
114,26
114,28
114,29
114,32
114,35
114,46
114,47
114,48
114,49
114,50
114,51
114,52
114,54
114,55
114,56
114,57
114,58
114,59
114,63
114,64
114,65
114,71
114,74
114,109
114,110
114,111
114,112
114,115
114,116
114,117
114,118
114,120
114,121
114,122
114,137
114,164
114,192
114,219
114,265
115,0
115,1
115,2
115,3
115,4
115,5
115,6
115,7
115,8
115,9
115,10
115,13
115,14
115,18
115,21
115,23
115,25
115,27
115,28
115,29
115,30
115,31
115,34
115,46
115,47
115,48
115,49
115,50
115,51
115,52
115,54
115,55
115,56
115,59
115,60
115,61
115,63
115,64
115,65
115,68
115,71
115,73
115,74
115,84
115,109
115,110
115,111
115,112
115,113
115,114
115,116
115,117
115,118
115,121
115,122
115,123
115,132
115,134
115,163
115,201
115,219
116,0
116,1
116,2
116,3
116,4
116,5
116,6
116,9
116,10
116,14
116,18
116,21
116,26
116,27
116,28
116,46
116,47
116,48
116,49
116,50
116,51
116,52
116,54
116,55
116,56
116,57
116,58
116,59
116,62
116,63
116,64
116,65
116,68
116,105
116,109
116,110
116,111
116,112
116,113
116,114
116,115
116,117
116,118
116,122
116,231
117,0
117,1
117,2
117,3
117,4
117,5
117,8
117,9
117,10
117,11
117,14
117,15
117,18
117,21
117,27
117,29
117,30
117,34
117,46
117,47
117,49
117,50
117,51
117,52
117,54
117,55
117,56
117,57
117,59
117,60
117,61
117,62
117,63
117,64
117,65
117,68
117,71
117,73
117,74
117,81
117,83
117,84
117,85
117,109
117,110
117,111
117,112
117,113
117,114
117,115
117,116
117,118
117,121
117,123
117,131
117,132
118,0
118,3
118,4
118,5
118,9
118,10
118,11
118,14
118,23
118,25
118,46
118,48
118,49
118,50
118,51
118,52
118,54
118,56
118,58
118,59
118,109
118,111
118,112
118,113
118,114
118,115
118,116
118,117
118,122
119,0
119,2
119,4
119,5
119,12
119,15
119,46
119,57
119,60
119,61
119,69
119,77
119,78
119,80
119,109
119,110
119,112
119,200
120,0
120,3
120,4
120,5
120,9
120,27
120,34
120,46
120,47
120,50
120,51
120,52
120,54
120,56
120,65
120,109
120,111
120,112
120,113
120,114
120,121
120,134
120,163
120,169
120,203
120,204
120,243
120,260
120,263
121,0
121,2
121,3
121,4
121,5
121,9
121,46
121,47
121,48
121,50
121,51
121,52
121,54
121,55
121,56
121,57
121,62
121,65
121,68
121,109
121,110
121,111
121,112
121,113
121,114
121,115
121,117
121,120
122,0
122,4
122,5
122,10
122,23
122,25
122,48
122,50
122,51
122,52
122,54
122,56
122,58
122,109
122,111
122,112
122,113
122,114
122,115
122,116
122,118
122,219
123,0
123,3
123,4
123,27
123,46
123,56
123,60
123,61
123,64
123,81
123,84
123,86
123,109
123,112
123,115
123,117
123,140
124,0
124,10
124,32
124,50
124,51
124,58
124,71
124,109
124,112
124,113
124,128
125,0
125,4
125,10
125,52
125,58
125,109
125,112
125,193
125,238
126,5
126,10
126,50
126,109
126,112
127,10
127,11
127,32
127,48
127,49
127,51
127,56
127,109
127,196
128,0
128,5
128,10
128,51
128,74
128,109
128,112
128,124
128,261
129,10
129,51
129,56
129,71
129,109
129,112
129,133
130,9
130,49
130,56
130,109
130,112
131,46
131,57
131,60
131,84
131,85
131,86
131,109
131,117
131,140
132,0
132,3
132,4
132,27
132,30
132,35
132,37
132,109
132,115
132,117
133,9
133,10
133,18
133,51
133,71
133,109
133,112
133,129
134,0
134,4
134,34
134,36
134,52
134,109
134,115
134,120
134,169
134,243
135,109
135,112
136,109
136,112
137,4
137,109
137,112
137,114
138,109
138,112
139,4
139,109
139,112
140,93
140,109
140,112
140,123
140,131
141,109
142,109
143,1
143,6
143,47
143,53
143,171
143,173
143,174
143,175
143,176
143,178
144,1
144,2
144,6
144,7
144,8
144,12
144,13
144,16
144,17
144,46
144,47
144,55
144,66
144,67
144,82
144,87
144,110
145,1
145,47
146,47
146,53
147,47
148,1
149,1
150,1
150,293
